user_idx,embedding_norm,degree,degree_group
3677,2.4400103,259.0,high
3678,1.5375407,36.0,medium
3679,2.334181,438.0,high
3680,1.7667838,80.0,medium
3681,1.9142493,241.0,high
3682,1.9724557,114.0,medium
3683,2.6044583,232.0,high
3684,1.5986362,62.0,medium
3685,1.6112621,85.0,medium
3686,2.323768,270.0,high
3687,1.7891763,48.0,medium
3688,2.1212726,98.0,medium
3689,2.10823,186.0,high
3690,1.9355878,51.0,medium
3691,2.339049,300.0,high
3692,1.8739004,37.0,medium
3693,1.7707696,236.0,high
3694,1.9310657,110.0,medium
3695,2.212329,93.0,medium
3696,1.6556084,46.0,medium
3697,1.7148346,55.0,medium
3698,2.0495257,48.0,medium
3699,1.8312689,48.0,medium
3700,1.5302789,28.0,medium
3701,1.5377002,26.0,medium
3702,1.9748851,183.0,high
3703,2.3224437,533.0,high
3704,1.6918505,59.0,medium
3705,1.6660657,32.0,medium
3706,1.465934,23.0,medium
3707,1.8994555,153.0,high
3708,1.8378147,46.0,medium
3709,1.8943542,66.0,medium
3710,2.1102536,70.0,medium
3711,2.4431825,262.0,high
3712,1.3154763,20.0,low
3713,2.3463476,201.0,high
3714,2.477076,251.0,high
3715,2.0239956,202.0,high
3716,2.316079,147.0,high
3717,1.6424093,19.0,low
3718,1.6374166,108.0,medium
3719,2.1591542,77.0,medium
3720,1.8970209,20.0,low
3721,1.7139019,29.0,medium
3722,2.5207837,294.0,high
3723,1.3634889,14.0,low
3724,2.2718003,158.0,high
3725,1.6979501,193.0,high
3726,1.9557735,40.0,medium
3727,2.0062785,275.0,high
3728,1.5216511,18.0,low
3729,1.9702152,36.0,medium
3730,1.9590334,109.0,medium
3731,2.2875962,80.0,medium
3732,1.4790356,18.0,low
3733,1.8569735,175.0,high
3734,1.8648815,61.0,medium
3735,1.9513702,125.0,medium
3736,1.5601996,26.0,medium
3737,1.2781447,9.0,low
3738,1.4707106,37.0,medium
3739,1.84402,78.0,medium
3740,1.899473,74.0,medium
3741,1.4587617,16.0,low
3742,1.4457966,25.0,medium
3743,1.7068605,88.0,medium
3744,2.2536893,222.0,high
3745,1.3464833,52.0,medium
3746,1.690761,19.0,low
3747,2.1695597,68.0,medium
3748,1.3965228,16.0,low
3749,1.9040153,190.0,high
3750,1.8867763,94.0,medium
3751,1.5034825,25.0,medium
3752,2.0568533,195.0,high
3753,1.7404246,61.0,medium
3754,2.4618623,283.0,high
3755,2.1400986,159.0,high
3756,1.4889579,16.0,low
3757,1.9056231,76.0,medium
3758,2.1613061,200.0,high
3759,2.372999,144.0,high
3760,2.0642338,98.0,medium
3761,1.9983673,95.0,medium
3762,1.5734782,17.0,low
3763,1.4020711,17.0,low
3764,2.020629,29.0,medium
3765,1.7641275,18.0,low
3766,2.476625,335.0,high
3767,2.1662023,352.0,high
3768,2.2270854,195.0,high
3769,2.3156898,114.0,medium
3770,1.2124221,26.0,medium
3771,2.0018246,167.0,high
3772,1.7430676,40.0,medium
3773,1.9649844,55.0,medium
3774,1.8746775,29.0,medium
3775,1.8343873,59.0,medium
3776,1.8122079,169.0,high
3777,1.7536199,30.0,medium
3778,2.1047585,235.0,high
3779,1.9531083,57.0,medium
3780,1.6507812,53.0,medium
3781,1.3888876,15.0,low
3782,1.8721826,25.0,medium
3783,1.3029004,13.0,low
3784,2.079663,47.0,medium
3785,1.5943058,12.0,low
3786,1.6244521,12.0,low
3787,2.0374286,127.0,medium
3788,1.8824762,102.0,medium
3789,1.8474276,55.0,medium
3790,2.4286208,441.0,high
3791,1.853598,39.0,medium
3792,1.5450436,15.0,low
3793,1.1089377,19.0,low
3794,2.1144767,155.0,high
3795,1.4765934,14.0,low
3796,1.4325554,15.0,low
3797,1.7692798,92.0,medium
3798,1.7143382,30.0,medium
3799,3.3521879,82.0,medium
3800,1.2549124,7.0,low
3801,1.0610262,13.0,low
3802,2.3695257,112.0,medium
3803,1.4626507,22.0,medium
3804,2.3024929,47.0,medium
3805,2.290663,237.0,high
3806,1.9352784,416.0,high
3807,1.825199,42.0,medium
3808,2.0089345,60.0,medium
3809,1.9046373,64.0,medium
3810,2.059692,55.0,medium
3811,2.0389118,56.0,medium
3812,0.98728085,14.0,low
3813,2.1118164,92.0,medium
3814,1.9200327,221.0,high
3815,1.3407091,24.0,medium
3816,1.5766333,34.0,medium
3817,1.9042649,87.0,medium
3818,1.7301027,37.0,medium
3819,2.5531538,193.0,high
3820,1.8805653,93.0,medium
3821,2.0488038,460.0,high
3822,1.8507446,281.0,high
3823,2.0144942,192.0,high
3824,1.8295853,18.0,low
3825,1.5057862,118.0,medium
3826,1.5454836,32.0,medium
3827,1.8590391,283.0,high
3828,1.977679,106.0,medium
3829,1.6584879,63.0,medium
3830,1.8331178,83.0,medium
3831,1.870589,179.0,high
3832,2.582115,484.0,high
3833,1.2758908,84.0,medium
3834,1.8250384,251.0,high
3835,2.165778,128.0,medium
3836,1.5082177,9.0,low
3837,1.7845975,43.0,medium
3838,1.7199982,48.0,medium
3839,2.3594553,537.0,high
3840,1.4865519,417.0,high
3841,1.4272921,19.0,low
3842,2.376183,100.0,medium
3843,2.0371103,55.0,medium
3844,1.8839599,52.0,medium
3845,2.172895,70.0,medium
3846,1.4314988,58.0,medium
3847,1.5813216,19.0,low
3848,2.260078,258.0,high
3849,1.8369688,31.0,medium
3850,1.919187,51.0,medium
3851,2.6341028,259.0,high
3852,1.9480007,64.0,medium
3853,1.9522327,69.0,medium
3854,0.8448939,29.0,medium
3855,1.6923705,31.0,medium
3856,2.0536792,136.0,medium
3857,2.3770676,140.0,medium
3858,1.7281975,101.0,medium
3859,1.6978134,26.0,medium
3860,1.6826359,22.0,medium
3861,1.476108,14.0,low
3862,2.2453032,189.0,high
3863,1.6223503,15.0,low
3864,1.385739,47.0,medium
3865,1.9347198,29.0,medium
3866,1.6445559,116.0,medium
3867,1.6028863,16.0,low
3868,1.5464737,17.0,low
3869,1.7664523,49.0,medium
3870,1.6463591,41.0,medium
3871,1.4398766,43.0,medium
3872,2.2331402,71.0,medium
3873,1.5603287,22.0,medium
3874,1.5514458,22.0,medium
3875,1.6745845,17.0,low
3876,2.1593766,366.0,high
3877,1.4512589,17.0,low
3878,1.7985209,27.0,medium
3879,1.9445693,42.0,medium
3880,2.1279411,132.0,medium
3881,1.2092798,6.0,low
3882,1.6967863,186.0,high
3883,2.1638865,354.0,high
3884,1.8305503,54.0,medium
3885,1.718941,152.0,high
3886,2.2896025,92.0,medium
3887,2.1660602,113.0,medium
3888,1.7111647,55.0,medium
3889,1.7724446,76.0,medium
3890,2.1897504,238.0,high
3891,1.1623552,11.0,low
3892,1.8018352,109.0,medium
3893,1.6275923,26.0,medium
3894,2.0541391,53.0,medium
3895,1.4964812,14.0,low
3896,1.821369,59.0,medium
3897,1.6712674,26.0,medium
3898,2.3845017,236.0,high
3899,1.6643196,41.0,medium
3900,2.6271489,157.0,high
3901,1.5475833,63.0,medium
3902,1.9703364,70.0,medium
3903,1.682581,52.0,medium
3904,1.8704208,34.0,medium
3905,1.9468004,28.0,medium
3906,1.6919247,91.0,medium
3907,1.779468,45.0,medium
3908,2.1898708,153.0,high
3909,1.5736417,15.0,low
3910,1.5115851,90.0,medium
3911,2.0083587,85.0,medium
3912,2.1153777,61.0,medium
3913,1.5225604,13.0,low
3914,2.2594678,370.0,high
3915,1.8647854,57.0,medium
3916,1.5590576,10.0,low
3917,1.5711503,52.0,medium
3918,1.7254932,46.0,medium
3919,2.1711974,52.0,medium
3920,1.7702537,50.0,medium
3921,2.0216477,68.0,medium
3922,2.0353649,51.0,medium
3923,2.2779355,72.0,medium
3924,1.4425665,45.0,medium
3925,2.037941,105.0,medium
3926,1.5691752,9.0,low
3927,2.3260777,214.0,high
3928,2.532269,172.0,high
3929,1.5949421,119.0,medium
3930,1.4066441,21.0,low
3931,1.399759,13.0,low
3932,1.6418829,103.0,medium
3933,1.9722743,75.0,medium
3934,1.9436456,27.0,medium
3935,1.4921144,60.0,medium
3936,1.4237405,75.0,medium
3937,1.2414439,12.0,low
3938,1.7650354,295.0,high
3939,1.6571844,16.0,low
3940,2.0743117,135.0,medium
3941,1.9445367,50.0,medium
3942,1.8271592,25.0,medium
3943,1.9924645,237.0,high
3944,2.2612054,163.0,high
3945,2.0271103,80.0,medium
3946,1.9088445,41.0,medium
3947,1.783088,48.0,medium
3948,1.6386491,26.0,medium
3949,2.4224284,113.0,medium
3950,1.1455543,41.0,medium
3951,1.872522,138.0,medium
3952,1.6024151,18.0,low
3953,2.012166,75.0,medium
3954,1.6160887,21.0,low
3955,2.199636,238.0,high
3956,1.8056911,97.0,medium
3957,0.98471665,4.0,low
3958,1.7733678,22.0,medium
3959,2.2218192,118.0,medium
3960,1.9111537,44.0,medium
3961,2.505142,345.0,high
3962,1.9500957,47.0,medium
3963,1.9523352,192.0,high
3964,1.6723726,31.0,medium
3965,1.9355556,101.0,medium
3966,1.8856839,50.0,medium
3967,1.305739,9.0,low
3968,2.0526972,129.0,medium
3969,2.2489815,217.0,high
3970,1.2632316,12.0,low
3971,1.7226118,58.0,medium
3972,1.4072653,82.0,medium
3973,1.7957236,56.0,medium
3974,2.0739608,175.0,high
3975,1.3971266,22.0,medium
3976,2.1290085,118.0,medium
3977,2.0465484,72.0,medium
3978,1.3460203,8.0,low
3979,2.1849844,120.0,medium
3980,1.6250039,48.0,medium
3981,1.8399465,59.0,medium
3982,1.9145894,40.0,medium
3983,2.2270052,192.0,high
3984,1.8951782,33.0,medium
3985,1.5405096,14.0,low
3986,1.9558299,119.0,medium
3987,2.1551135,160.0,high
3988,1.8988427,56.0,medium
3989,1.351661,19.0,low
3990,2.6263509,340.0,high
3991,2.1029315,137.0,medium
3992,2.0126724,145.0,high
3993,2.0828695,90.0,medium
3994,2.3057451,87.0,medium
3995,2.4235935,168.0,high
3996,2.9037538,103.0,medium
3997,2.232085,285.0,high
3998,1.8694391,40.0,medium
3999,1.9285086,205.0,high
4000,1.8090254,35.0,medium
4001,1.4923768,27.0,medium
4002,1.7522748,28.0,medium
4003,1.8120643,153.0,high
4004,2.3017552,113.0,medium
4005,1.9148047,149.0,high
4006,1.5558498,8.0,low
4007,1.7544345,106.0,medium
4008,1.2199495,11.0,low
4009,1.8762348,25.0,medium
4010,1.5976166,25.0,medium
4011,1.7611115,63.0,medium
4012,2.369869,153.0,high
4013,1.938566,47.0,medium
4014,2.0494294,208.0,high
4015,1.5902289,21.0,low
4016,1.9217037,89.0,medium
4017,1.570704,15.0,low
4018,1.9694667,41.0,medium
4019,2.6666102,508.0,high
4020,2.0791843,142.0,medium
4021,1.810468,33.0,medium
4022,1.8598359,97.0,medium
4023,1.3855836,16.0,low
4024,1.849234,127.0,medium
4025,1.799848,40.0,medium
4026,1.8676534,324.0,high
4027,1.8811568,49.0,medium
4028,1.4856114,65.0,medium
4029,2.2198281,37.0,medium
4030,2.330343,121.0,medium
4031,2.4878979,403.0,high
4032,2.049237,93.0,medium
4033,1.7034314,40.0,medium
4034,1.7743084,52.0,medium
4035,1.9953445,35.0,medium
4036,1.2234504,16.0,low
4037,1.7009859,37.0,medium
4038,1.9563966,65.0,medium
4039,2.3818653,354.0,high
4040,1.8914231,229.0,high
4041,2.0988188,83.0,medium
4042,1.5071923,43.0,medium
4043,1.0108838,23.0,medium
4044,1.6504115,20.0,low
4045,1.8167263,37.0,medium
4046,3.2073429,465.0,high
4047,2.4406707,179.0,high
4048,1.903718,134.0,medium
4049,1.1928874,24.0,medium
4050,1.9214168,26.0,medium
4051,1.965299,277.0,high
4052,1.7165262,370.0,high
4053,1.8746663,125.0,medium
4054,1.0281333,5.0,low
4055,1.6219898,19.0,low
4056,2.2690153,267.0,high
4057,1.6491308,17.0,low
4058,2.2369986,181.0,high
4059,1.1223483,16.0,low
4060,2.005799,171.0,high
4061,1.5020566,36.0,medium
4062,2.2004223,307.0,high
4063,1.476138,15.0,low
4064,1.6187954,24.0,medium
4065,1.4730022,23.0,medium
4066,1.2702659,14.0,low
4067,1.4800097,20.0,low
4068,1.9050215,75.0,medium
4069,1.8249909,83.0,medium
4070,1.9497781,164.0,high
4071,1.771383,16.0,low
4072,1.6578809,18.0,low
4073,1.6809448,38.0,medium
4074,1.7901434,32.0,medium
4075,2.1082625,147.0,high
4076,2.0008342,116.0,medium
4077,2.0376167,274.0,high
4078,1.9570138,64.0,medium
4079,1.5622029,37.0,medium
4080,1.7830737,86.0,medium
4081,2.152835,291.0,high
4082,1.5776222,144.0,high
4083,2.5150702,545.0,high
4084,2.7562428,278.0,high
4085,1.6915678,20.0,low
4086,2.1682765,159.0,high
4087,2.4458652,483.0,high
4088,2.5274827,137.0,medium
4089,1.635339,57.0,medium
4090,1.8777312,54.0,medium
4091,2.4385223,133.0,medium
4092,1.8288713,221.0,high
4093,1.6946249,40.0,medium
4094,2.1903546,108.0,medium
4095,1.5276247,17.0,low
4096,1.9055614,79.0,medium
4097,1.7790487,85.0,medium
4098,1.7630992,23.0,medium
4099,1.5409129,54.0,medium
4100,1.716964,28.0,medium
4101,1.884886,78.0,medium
4102,1.8931576,77.0,medium
4103,1.315905,5.0,low
4104,0.9985596,9.0,low
4105,1.7647856,247.0,high
4106,1.5068042,26.0,medium
4107,1.4069202,12.0,low
4108,1.3336942,15.0,low
4109,1.6065944,29.0,medium
4110,1.9159868,258.0,high
4111,1.3362381,16.0,low
4112,2.2022278,125.0,medium
4113,2.2623563,356.0,high
4114,2.1102154,260.0,high
4115,2.1512277,155.0,high
4116,2.1286995,163.0,high
4117,1.3871181,26.0,medium
4118,1.7348185,17.0,low
4119,2.3611715,76.0,medium
4120,2.2369263,172.0,high
4121,1.4416416,37.0,medium
4122,2.0028164,138.0,medium
4123,1.5098249,15.0,low
4124,2.0256016,173.0,high
4125,1.9422632,61.0,medium
4126,1.4930979,33.0,medium
4127,1.5880585,19.0,low
4128,2.2653198,98.0,medium
4129,1.9286064,82.0,medium
4130,2.1266978,90.0,medium
4131,1.6841385,58.0,medium
4132,1.6714381,60.0,medium
4133,1.8594093,54.0,medium
4134,1.4914765,33.0,medium
4135,2.244418,63.0,medium
4136,1.7521805,47.0,medium
4137,2.1213825,221.0,high
4138,2.282018,229.0,high
4139,2.1446624,172.0,high
4140,1.2323195,5.0,low
4141,1.5619357,20.0,low
4142,2.0621283,58.0,medium
4143,1.4294349,17.0,low
4144,1.7206801,19.0,low
4145,1.5299605,52.0,medium
4146,1.8152268,60.0,medium
4147,1.6077449,39.0,medium
4148,1.9291519,161.0,high
4149,1.5621929,20.0,low
4150,1.77818,87.0,medium
4151,2.3786602,110.0,medium
4152,1.6885355,19.0,low
4153,1.2688243,34.0,medium
4154,2.3424864,273.0,high
4155,1.454083,20.0,low
4156,0.9881005,9.0,low
4157,1.3991728,14.0,low
4158,2.0456293,56.0,medium
4159,1.7042046,96.0,medium
4160,2.1460755,110.0,medium
4161,1.3813134,11.0,low
4162,1.692226,19.0,low
4163,1.8816708,32.0,medium
4164,1.669438,14.0,low
4165,2.3828478,264.0,high
4166,2.0147889,88.0,medium
4167,2.6301463,1208.0,high
4168,1.7330014,52.0,medium
4169,1.6406747,92.0,medium
4170,2.1946027,62.0,medium
4171,1.5973334,37.0,medium
4172,1.8102807,28.0,medium
4173,1.5532721,61.0,medium
4174,1.657267,18.0,low
4175,2.4313152,139.0,medium
4176,1.238306,12.0,low
4177,1.8145471,139.0,medium
4178,1.3933134,38.0,medium
4179,1.9516447,47.0,medium
4180,1.8882265,36.0,medium
4181,1.9945352,116.0,medium
4182,1.309325,7.0,low
4183,2.0979342,22.0,medium
4184,1.6602731,187.0,high
4185,1.817205,59.0,medium
4186,1.4864417,18.0,low
4187,1.5312494,29.0,medium
4188,1.5486312,53.0,medium
4189,1.1684116,15.0,low
4190,1.06963,3.0,low
4191,1.7826017,153.0,high
4192,1.944193,131.0,medium
4193,1.8828294,85.0,medium
4194,1.6372664,11.0,low
4195,1.6283797,17.0,low
4196,1.879857,32.0,medium
4197,1.2570871,29.0,medium
4198,1.943465,33.0,medium
4199,1.4762073,18.0,low
4200,1.521233,10.0,low
4201,1.8829606,92.0,medium
4202,2.6085138,221.0,high
4203,1.4090862,19.0,low
4204,1.874705,35.0,medium
4205,1.8520536,198.0,high
4206,1.9563352,34.0,medium
4207,1.1777176,14.0,low
4208,2.0879018,75.0,medium
4209,1.0604023,8.0,low
4210,2.103417,84.0,medium
4211,2.7286918,340.0,high
4212,1.6391746,25.0,medium
4213,2.0213382,221.0,high
4214,1.7077785,19.0,low
4215,2.6900861,324.0,high
4216,1.8570275,62.0,medium
4217,2.0685096,67.0,medium
4218,1.9015691,124.0,medium
4219,1.8568743,69.0,medium
4220,1.8067317,89.0,medium
4221,1.892047,73.0,medium
4222,2.0511744,228.0,high
4223,2.1505926,72.0,medium
4224,1.5985438,21.0,low
4225,2.3034804,419.0,high
4226,1.4803357,14.0,low
4227,1.4702386,29.0,medium
4228,1.1025053,12.0,low
4229,1.7097752,23.0,medium
4230,1.9310505,34.0,medium
4231,2.0149133,83.0,medium
4232,2.3213706,119.0,medium
4233,1.7730643,77.0,medium
4234,1.4721103,36.0,medium
4235,2.1661031,86.0,medium
4236,2.6236491,404.0,high
4237,1.7892201,53.0,medium
4238,2.1398747,47.0,medium
4239,1.4596405,74.0,medium
4240,2.1679149,88.0,medium
4241,2.253455,124.0,medium
4242,1.2150898,7.0,low
4243,2.0661392,53.0,medium
4244,1.5441377,22.0,medium
4245,1.4384513,27.0,medium
4246,1.9485596,53.0,medium
4247,1.6379344,45.0,medium
4248,2.3363047,229.0,high
4249,1.9500575,53.0,medium
4250,1.7907948,43.0,medium
4251,2.1949344,155.0,high
4252,1.7945313,19.0,low
4253,1.8288118,30.0,medium
4254,1.4566467,16.0,low
4255,1.9184941,57.0,medium
4256,2.2002044,237.0,high
4257,1.3606513,9.0,low
4258,1.8018142,103.0,medium
4259,2.2125158,101.0,medium
4260,1.580702,19.0,low
4261,1.6956972,21.0,low
4262,1.5172698,15.0,low
4263,2.2618508,139.0,medium
4264,1.4432963,20.0,low
4265,1.2776622,17.0,low
4266,1.991794,148.0,high
4267,1.8184966,133.0,medium
4268,1.5302552,7.0,low
4269,2.3589206,199.0,high
4270,2.1063187,50.0,medium
4271,1.692019,29.0,medium
4272,1.6001004,38.0,medium
4273,1.4415176,21.0,low
4274,1.5815244,58.0,medium
4275,2.8365307,1433.0,high
4276,1.542968,22.0,medium
4277,2.3315384,216.0,high
4278,1.5844702,47.0,medium
4279,1.7660208,106.0,medium
4280,1.2894815,16.0,low
4281,1.5006875,37.0,medium
4282,1.8566998,25.0,medium
4283,2.841206,321.0,high
4284,1.640622,130.0,medium
4285,2.761343,197.0,high
4286,1.7249246,21.0,low
4287,1.9035342,104.0,medium
4288,1.8062383,41.0,medium
4289,2.1202743,100.0,medium
4290,1.7279805,39.0,medium
4291,1.3685299,35.0,medium
4292,1.7027266,66.0,medium
4293,1.0006186,2.0,low
4294,1.4786485,31.0,medium
4295,1.8019803,39.0,medium
4296,1.6431246,232.0,high
4297,2.0683389,75.0,medium
4298,1.9136963,16.0,low
4299,1.6001297,30.0,medium
4300,1.9844397,172.0,high
4301,2.0835142,235.0,high
4302,1.6318893,19.0,low
4303,2.0155687,409.0,high
4304,1.3666656,47.0,medium
4305,1.5083514,19.0,low
4306,1.4892323,42.0,medium
4307,1.834663,75.0,medium
4308,2.0834224,192.0,high
4309,2.0946963,20.0,low
4310,2.2400403,363.0,high
4311,1.9015859,66.0,medium
4312,1.7206106,17.0,low
4313,1.8713087,102.0,medium
4314,1.6963912,21.0,low
4315,1.6588035,28.0,medium
4316,1.9522642,353.0,high
4317,1.4841211,31.0,medium
4318,2.2406468,65.0,medium
4319,1.574538,40.0,medium
4320,2.0289474,181.0,high
4321,1.8962396,71.0,medium
4322,1.8376639,28.0,medium
4323,1.2610182,6.0,low
4324,2.1222222,70.0,medium
4325,1.7649333,127.0,medium
4326,2.2676623,190.0,high
4327,1.9309425,102.0,medium
4328,1.4924,23.0,medium
4329,1.5915861,22.0,medium
4330,1.3303604,8.0,low
4331,2.1728435,119.0,medium
4332,2.491151,97.0,medium
4333,2.116197,203.0,high
4334,2.4068742,83.0,medium
4335,2.4299946,184.0,high
4336,1.4223151,13.0,low
4337,1.7934121,37.0,medium
4338,1.6794697,16.0,low
4339,1.368339,20.0,low
4340,1.8767219,179.0,high
4341,1.9942176,74.0,medium
4342,2.2910721,676.0,high
4343,2.5526116,306.0,high
4344,1.3565061,40.0,medium
4345,2.0346978,66.0,medium
4346,1.531366,16.0,low
4347,0.21753871,,
4348,1.5992633,41.0,medium
4349,2.4201305,119.0,medium
4350,2.3543856,222.0,high
4351,1.9208063,83.0,medium
4352,2.1084824,393.0,high
4353,1.5099235,25.0,medium
4354,2.006303,147.0,high
4355,2.3470607,33.0,medium
4356,1.9183905,19.0,low
4357,1.4420661,43.0,medium
4358,1.538992,24.0,medium
4359,1.860078,103.0,medium
4360,1.9551637,87.0,medium
4361,2.0009367,156.0,high
4362,2.1410668,80.0,medium
4363,1.1699098,3.0,low
4364,1.3852924,16.0,low
4365,1.4708513,60.0,medium
4366,2.2035778,80.0,medium
4367,1.7310916,29.0,medium
4368,1.8983072,36.0,medium
4369,1.8877946,80.0,medium
4370,1.4157265,19.0,low
4371,2.5285418,221.0,high
4372,1.9408835,101.0,medium
4373,2.2635453,268.0,high
4374,1.6176214,38.0,medium
4375,2.5825229,114.0,medium
4376,1.939758,44.0,medium
4377,1.8840295,143.0,high
4378,1.902761,84.0,medium
4379,1.81167,227.0,high
4380,1.7585487,27.0,medium
4381,1.0823823,10.0,low
4382,1.940823,215.0,high
4383,1.4637424,9.0,low
4384,2.3565097,477.0,high
4385,1.7767895,303.0,high
4386,2.3401186,314.0,high
4387,1.7838936,49.0,medium
4388,2.1012013,78.0,medium
4389,1.2966278,22.0,medium
4390,1.2464076,12.0,low
4391,1.4990776,13.0,low
4392,1.6351113,17.0,low
4393,1.4354877,12.0,low
4394,1.5940006,15.0,low
4395,1.7233495,29.0,medium
4396,1.5583333,14.0,low
4397,1.7331104,13.0,low
4398,1.8613061,20.0,low
4399,2.1178517,121.0,medium
4400,1.4051182,15.0,low
4401,1.6366487,65.0,medium
4402,2.030071,139.0,medium
4403,1.642089,38.0,medium
4404,2.1171446,238.0,high
4405,1.9233872,108.0,medium
4406,2.6482143,326.0,high
4407,1.9638078,61.0,medium
4408,1.3323056,18.0,low
4409,1.7421539,411.0,high
4410,1.9388201,50.0,medium
4411,1.3097208,15.0,low
4412,1.956377,74.0,medium
4413,1.9371381,75.0,medium
4414,2.0228128,123.0,medium
4415,1.9674954,58.0,medium
4416,2.228055,227.0,high
4417,1.4093843,8.0,low
4418,1.5752406,37.0,medium
4419,1.2781107,11.0,low
4420,1.9854577,226.0,high
4421,1.3925042,34.0,medium
4422,1.666019,28.0,medium
4423,2.1532967,310.0,high
4424,1.9552824,38.0,medium
4425,1.6399401,11.0,low
4426,1.5624684,39.0,medium
4427,1.4878145,27.0,medium
4428,2.134603,67.0,medium
4429,1.3332226,22.0,medium
4430,1.9672332,49.0,medium
4431,2.2443192,98.0,medium
4432,1.3454988,28.0,medium
4433,1.5611374,29.0,medium
4434,1.7690804,132.0,medium
4435,1.8266633,77.0,medium
4436,1.883415,77.0,medium
4437,1.6353699,16.0,low
4438,1.4847677,58.0,medium
4439,1.297077,9.0,low
4440,1.9567021,21.0,low
4441,1.7900287,29.0,medium
4442,1.6125715,45.0,medium
4443,1.3363748,36.0,medium
4444,1.977989,174.0,high
4445,2.6170497,340.0,high
4446,2.4121337,812.0,high
4447,1.8582131,163.0,high
4448,1.462608,18.0,low
4449,2.3008244,84.0,medium
4450,2.0995753,119.0,medium
4451,1.4076271,15.0,low
4452,1.7743162,35.0,medium
4453,1.5109048,29.0,medium
4454,1.6954404,118.0,medium
4455,2.1386747,173.0,high
4456,1.8808296,193.0,high
4457,2.291642,115.0,medium
4458,2.0354614,65.0,medium
4459,2.2800598,138.0,medium
4460,1.6658725,14.0,low
4461,1.1308616,13.0,low
4462,1.3512505,7.0,low
4463,1.9655837,46.0,medium
4464,1.8262339,82.0,medium
4465,1.4058541,88.0,medium
4466,2.0535703,62.0,medium
4467,1.3753211,20.0,low
4468,2.3002124,229.0,high
4469,1.8990576,98.0,medium
4470,2.3154216,271.0,high
4471,1.6075554,197.0,high
4472,1.4610683,26.0,medium
4473,1.7676088,27.0,medium
4474,2.249407,115.0,medium
4475,1.7169437,77.0,medium
4476,1.9891605,184.0,high
4477,2.1279168,42.0,medium
4478,2.1192145,188.0,high
4479,1.7337645,26.0,medium
4480,1.879033,569.0,high
4481,1.6630772,55.0,medium
4482,2.0232255,217.0,high
4483,2.0168781,70.0,medium
4484,1.819489,35.0,medium
4485,2.2578294,75.0,medium
4486,2.3656378,298.0,high
4487,2.409297,190.0,high
4488,2.4705446,127.0,medium
4489,1.3048388,14.0,low
4490,2.130394,15.0,low
4491,1.6942126,59.0,medium
4492,1.5231011,24.0,medium
4493,1.6814638,127.0,medium
4494,2.0163157,345.0,high
4495,1.7753419,56.0,medium
4496,2.1330166,72.0,medium
4497,1.3887081,8.0,low
4498,2.159646,51.0,medium
4499,2.0922685,235.0,high
4500,1.4006997,26.0,medium
4501,1.0449989,17.0,low
4502,1.8565761,263.0,high
4503,2.8087435,404.0,high
4504,1.9145277,198.0,high
4505,2.4951575,515.0,high
4506,2.3718903,151.0,high
4507,2.0729697,281.0,high
4508,2.083137,124.0,medium
4509,2.1533425,112.0,medium
4510,1.3574435,22.0,medium
4511,1.9076846,79.0,medium
4512,1.531881,17.0,low
4513,1.6654389,47.0,medium
4514,2.085027,157.0,high
4515,1.8530202,75.0,medium
4516,1.277491,21.0,low
4517,2.399619,183.0,high
4518,1.6907539,150.0,high
4519,1.7890261,92.0,medium
4520,2.3079073,231.0,high
4521,1.9713554,140.0,medium
4522,1.3721311,11.0,low
4523,2.0411448,103.0,medium
4524,1.2093881,10.0,low
4525,1.7140704,29.0,medium
4526,1.5626755,30.0,medium
4527,1.6711816,32.0,medium
4528,1.8215313,124.0,medium
4529,2.082837,102.0,medium
4530,1.5962296,34.0,medium
4531,1.8697524,43.0,medium
4532,1.950345,293.0,high
4533,1.4448541,25.0,medium
4534,1.769921,15.0,low
4535,1.6149921,15.0,low
4536,0.94107276,16.0,low
4537,1.9637959,42.0,medium
4538,1.7494969,37.0,medium
4539,1.423559,16.0,low
4540,2.3479352,486.0,high
4541,1.8024668,32.0,medium
4542,1.6170449,19.0,low
4543,1.8811864,38.0,medium
4544,1.0399289,4.0,low
4545,0.91468614,4.0,low
4546,1.4478878,9.0,low
4547,1.7379227,14.0,low
4548,1.9906489,60.0,medium
4549,1.747946,63.0,medium
4550,1.5533365,24.0,medium
4551,0.9614408,9.0,low
4552,1.962902,47.0,medium
4553,2.129882,126.0,medium
4554,1.9288716,55.0,medium
4555,1.2123159,16.0,low
4556,1.5107845,33.0,medium
4557,2.0183997,155.0,high
4558,1.982878,69.0,medium
4559,2.18063,171.0,high
4560,1.6344911,31.0,medium
4561,1.5559177,16.0,low
4562,1.3310571,24.0,medium
4563,1.798874,92.0,medium
4564,1.6267769,64.0,medium
4565,1.6514784,151.0,high
4566,2.1271267,55.0,medium
4567,1.258069,15.0,low
4568,1.9236982,74.0,medium
4569,2.4509513,101.0,medium
4570,1.7232459,97.0,medium
4571,1.79853,28.0,medium
4572,0.823519,29.0,medium
4573,1.2837622,16.0,low
4574,1.9474634,67.0,medium
4575,2.3726544,371.0,high
4576,2.260085,401.0,high
4577,2.0446002,96.0,medium
4578,1.9780823,47.0,medium
4579,1.4842628,41.0,medium
4580,1.4148674,15.0,low
4581,2.190926,54.0,medium
4582,2.2626252,223.0,high
4583,1.8746915,41.0,medium
